"gaul1_code","map_code","gaul0_name","gaul1_name","continent","disp_en"
"3303","AND","Andorra","Andorra La Vella","Europe","Andorra La Vella, Andorra"
"1445","MLI","Mali","Tombouctou","Africa","Tombouctou, Mali"
"1434","MWI","Malawi","Central Region","Africa","Central Region, Malawi"
"1868","BRA","Brazil","São Paulo","America","São Paulo, Brazil"
"2769","KAZ","Kazakhstan","Almaty Region","Asia","Almaty Region, Kazakhstan"
"2400","AFG","Afghanistan","Baghlan","Asia","Baghlan, Afghanistan"
"2666","IRN","Iran (Islamic Republic Of)","Lorestan","Asia","Lorestan, Iran (Islamic Republic Of)"
"4040","PNG","Papua New Guinea","Hela Province","Oceania","Hela Province, Papua New Guinea"
"3942","CHE","Switzerland","Uri","Europe","Uri, Switzerland"
"2869","MNG","Mongolia","Dundgovi","Asia","Dundgovi, Mongolia"
"2619","IDN","Indonesia","Daerah Istimewa Yogyakarta","Asia","Daerah Istimewa Yogyakarta, Indonesia"
"3232","VNM","Viet Nam","Hau Giang","Asia","Hau Giang, Viet Nam"
"2733","JPN","Japan","Nara","Asia","Nara, Japan"
"3171","TUR","Türkiye","Siirt","Asia","Siirt, Türkiye"
"3220","VNM","Viet Nam","Dak Lak","Asia","Dak Lak, Viet Nam"
"1887","CAN","Canada","Quebec / Québec","America","Quebec / Québec, Canada"
"3102","TKM","Turkmenistan","Waterbody","Asia","Waterbody, Turkmenistan"
"1905","CHL","Chile","Región De Magallanes Y Antártica Chilena","America","Región De Magallanes Y Antártica Chilena, Chile"
"2646","IDN","Indonesia","Sumatera Barat","Asia","Sumatera Barat, Indonesia"
"3195","UZB","Uzbekistan","Kashkadarya","Asia","Kashkadarya, Uzbekistan"
"3772","MDA","Republic of Moldova","Ungheni","Europe","Ungheni, Republic of Moldova"
"3299","ALB","Albania","Lezhe","Europe","Lezhe, Albania"
"2049","GTM","Guatemala","Jutiapa","America","Jutiapa, Guatemala"
"2543","CHN","China","Hubei Province","Asia","Hubei Province, China"
"3737","MDA","Republic of Moldova","Anenii Noi","Europe","Anenii Noi, Republic of Moldova"
"2741","JPN","Japan","Shimane","Asia","Shimane, Japan"
"3314","AUT","Austria","Salzburg","Europe","Salzburg, Austria"
"2298","TCA","Turks And Caicos Islands","South Caicos And East Caicos","America","South Caicos And East Caicos, Turks And Caicos Islands"
"3576","ITA","Italy","Emilia-Romagna","Europe","Emilia-Romagna, Italy"
"2603","IND","India","Nagaland","Asia","Nagaland, India"
"1916","COL","Colombia","Atlantico","America","Atlantico, Colombia"
"2257","LCA","Saint Lucia","Vieux-Fort","America","Vieux-Fort, Saint Lucia"
"1624","SSD","South Sudan","Warrap","Africa","Warrap, South Sudan"
"3924","CHE","Switzerland","Basel-Landschaft","Europe","Basel-Landschaft, Switzerland"
"3717","PRT","Portugal","Coimbra","Europe","Coimbra, Portugal"
"2622","IDN","Indonesia","Jambi","Asia","Jambi, Indonesia"
"2657","IRN","Iran (Islamic Republic Of)","Hamadan","Asia","Hamadan, Iran (Islamic Republic Of)"
"3257","VNM","Viet Nam","Tay Ninh","Asia","Tay Ninh, Viet Nam"
"3002","TJK","Tajikistan","Districts Of Republican Subordination","Asia","Districts Of Republican Subordination, Tajikistan"
"3793","ROU","Romania","Giurgiu","Europe","Giurgiu, Romania"
"3722","PRT","Portugal","Ilha da Madeira (Madeira)","Europe","Ilha da Madeira (Madeira), Portugal"
"1131","BDI","Burundi","Ruyigi","Africa","Ruyigi, Burundi"
"3864","SVK","Slovakia","Prešovský kraj","Europe","Prešovský kraj, Slovakia"
"1917","COL","Colombia","Bolivar","America","Bolivar, Colombia"
"1795","BHS","Bahamas","North Andros","America","North Andros, Bahamas"
"2345","USA","United States of America","Texas","America","Texas, United States of America"
"1170","TCD","Chad","Logone Occidental","Africa","Logone Occidental, Chad"
"2200","PER","Peru","Amazonas","America","Amazonas, Peru"
"2104","JAM","Jamaica","Saint Andrew","America","Saint Andrew, Jamaica"
"3594","JEY","Jersey","Saint Clement","Europe","Saint Clement, Jersey"
"1616","ZAF","South Africa","Western Cape","Africa","Western Cape, South Africa"
"2476","BGD","Bangladesh","Mymensingh","Asia","Mymensingh, Bangladesh"
"1653","TUN","Tunisia","Ben Arous","Africa","Ben Arous, Tunisia"
"2999","SYR","Syrian Arab Republic","Rural Damascus","Asia","Rural Damascus, Syrian Arab Republic"
"1522","NGA","Nigeria","Bayelsa","Africa","Bayelsa, Nigeria"
"1342","GNB","Guinea-Bissau","Bolama/Bijagós","Africa","Bolama/Bijagós, Guinea-Bissau"
"1815","BRB","Barbados","Saint Thomas","America","Saint Thomas, Barbados"
"3202","UZB","Uzbekistan","Syrdarya","Asia","Syrdarya, Uzbekistan"
"1061","AGO","Angola","Lunda Sul","Africa","Lunda Sul, Angola"
"3599","JEY","Jersey","Saint Mary","Europe","Saint Mary, Jersey"
"3774","ROU","Romania","Alba","Europe","Alba, Romania"
"2902","OMN","Oman","Dhofar","Asia","Dhofar, Oman"
"2421","AFG","Afghanistan","Nimroz","Asia","Nimroz, Afghanistan"
"4094","UMI","United States Minor Outlying Islands","Johnston Atoll","Oceania","Johnston Atoll, United States Minor Outlying Islands"
"2063","GUY","Guyana","Demerara-Mahaica","America","Demerara-Mahaica, Guyana"
"1186","COG","Congo","Bouenza","Africa","Bouenza, Congo"
"1079","BEN","Benin","Mono","Africa","Mono, Benin"
"2153","NIC","Nicaragua","Carazo","America","Carazo, Nicaragua"
"2563","MAC","China, Macao SAR","Administrative Unit Not Available","Asia","China, Macao SAR"
"4072","SLB","Solomon Islands","Malaita","Oceania","Malaita, Solomon Islands"
"2281","TTO","Trinidad And Tobago","Diego Martin","America","Diego Martin, Trinidad And Tobago"
"3952","UKR","Ukraine","Donetska","Europe","Donetska, Ukraine"
"2285","TTO","Trinidad And Tobago","Port Of Spain","America","Port Of Spain, Trinidad And Tobago"
"1052","AGO","Angola","Cabinda","Africa","Cabinda, Angola"
"2723","JPN","Japan","Kagoshima","Asia","Kagoshima, Japan"
"1722","ZWE","Zimbabwe","Harare","Africa","Harare, Zimbabwe"
"1355","KEN","Kenya","Bungoma","Africa","Bungoma, Kenya"
"3044","THA","Thailand","Pattani","Asia","Pattani, Thailand"
"1959","CUB","Cuba","Holguín","America","Holguín, Cuba"
"1481","MAR","Morocco","Rabat-Salé-Kénitra","Africa","Rabat-Salé-Kénitra, Morocco"
"3434","FRA","France","Centre-Val de Loire","Europe","Centre-Val de Loire, France"
"3502","HUN","Hungary","Hajdu Bihar","Europe","Hajdu Bihar, Hungary"
"2599","IND","India","Maharashtra","Asia","Maharashtra, India"
"2043","GTM","Guatemala","El Progreso","America","El Progreso, Guatemala"
"3663","NLD","Netherlands (Kingdom of the)","Fryslân","Europe","Fryslân, Netherlands (Kingdom of the)"
"1824","BMU","Bermuda","Paget","America","Paget, Bermuda"
"3134","TUR","Türkiye","Eskisehir","Asia","Eskisehir, Türkiye"
"1520","NGA","Nigeria","Anambra","Africa","Anambra, Nigeria"
"1545","NGA","Nigeria","Ondo","Africa","Ondo, Nigeria"
"2549","CHN","China","Liaoning Province","Asia","Liaoning Province, China"
"1143","CMR","Cameroon","Centre","Africa","Centre, Cameroon"
"1418","LBR","Liberia","Margibi","Africa","Margibi, Liberia"
"2746","JPN","Japan","Tottori","Asia","Tottori, Japan"
"1854","BRA","Brazil","Mato Grosso Do Sul","America","Mato Grosso Do Sul, Brazil"
"1673","TUN","Tunisia","Tunis","Africa","Tunis, Tunisia"
"3918","SWE","Sweden","Västra Götaland","Europe","Västra Götaland, Sweden"
"3957","UKR","Ukraine","Kirovohradska","Europe","Kirovohradska, Ukraine"
"1265","EGY","Egypt","Port Said","Africa","Port Said, Egypt"
"1500","NAM","Namibia","Khomas","Africa","Khomas, Namibia"
"2295","TCA","Turks And Caicos Islands","North Caicos","America","North Caicos, Turks And Caicos Islands"
"3560","IMN","Isle of Man","Malew","Europe","Malew, Isle of Man"
"1136","CPV","Cabo Verde","Maio","Africa","Maio, Cabo Verde"
"3583","ITA","Italy","Piemonte","Europe","Piemonte, Italy"
"1475","MAR","Morocco","Drâa-Tafilalet","Africa","Drâa-Tafilalet, Morocco"
"2076","HTI","Haiti","Nord-Est","America","Nord-Est, Haiti"
"1089","BWA","Botswana","Kgalagadi","Africa","Kgalagadi, Botswana"
"1210","CIV","Côte D'Ivoire","Yamoussoukro","Africa","Yamoussoukro, Côte D'Ivoire"
"1364","KEN","Kenya","Kericho","Africa","Kericho, Kenya"
"1706","TZA","United Republic of Tanzania","Singida","Africa","Singida, United Republic of Tanzania"
"3525","IRL","Ireland","Cork","Europe","Cork, Ireland"
"3148","TUR","Türkiye","Kastamonu","Asia","Kastamonu, Türkiye"
"3204","UZB","Uzbekistan","Tashkent City","Asia","Tashkent City, Uzbekistan"
"1592","SOM","Somalia","Bari","Africa","Bari, Somalia"
"2507","KHM","Cambodia","Kampong Chhnang","Asia","Kampong Chhnang, Cambodia"
"1817","BLZ","Belize","Cayo","America","Cayo, Belize"
"3847","SRB","Serbia","Toplički","Europe","Toplički, Serbia"
"2475","BGD","Bangladesh","Khulna","Asia","Khulna, Bangladesh"
"3239","VNM","Viet Nam","Lai Chau","Asia","Lai Chau, Viet Nam"
"1797","BHS","Bahamas","Ragged Island","America","Ragged Island, Bahamas"
"1584","SLE","Sierra Leone","Eastern","Africa","Eastern, Sierra Leone"
"1911","CHL","Chile","Región Del Maule","America","Región Del Maule, Chile"
"3520","ISL","Iceland","Vestfirðir","Europe","Vestfirðir, Iceland"
"3452","GEO","Georgia","Samegrelo-Zemo Svaneti","Europe","Samegrelo-Zemo Svaneti, Georgia"
"3441","FRA","France","Pays de la Loire","Europe","Pays de la Loire, France"
"4055","WSM","Samoa","A'ana","Oceania","A'ana, Samoa"
"2591","IND","India","Gujarat","Asia","Gujarat, India"
"1005","DZA","Algeria","Annaba","Africa","Annaba, Algeria"
"1971","DMA","Dominica","St. George","America","St. George, Dominica"
"1926","COL","Colombia","Cundinamarca","America","Cundinamarca, Colombia"
"4093","UMI","United States Minor Outlying Islands","Jarvis Island","Oceania","Jarvis Island, United States Minor Outlying Islands"
"3344","BGR","Bulgaria","Plovdiv","Europe","Plovdiv, Bulgaria"
"3137","TUR","Türkiye","Gumushane","Asia","Gumushane, Türkiye"
"3522","IRL","Ireland","Carlow","Europe","Carlow, Ireland"
"1738","AIA","Anguilla","The Farrington","America","The Farrington, Anguilla"
"1357","KEN","Kenya","Elgeyo-Marakwet","Africa","Elgeyo-Marakwet, Kenya"
"3747","MDA","Republic of Moldova","Cimislia","Europe","Cimislia, Republic of Moldova"
"3787","ROU","Romania","Cluj","Europe","Cluj, Romania"
"3451","GEO","Georgia","Racha-Lechkhumi-Kvemo Svaneti","Europe","Racha-Lechkhumi-Kvemo Svaneti, Georgia"
"1282","ERI","Eritrea","Gash Barka","Africa","Gash Barka, Eritrea"
"4067","SLB","Solomon Islands","Choiseul","Oceania","Choiseul, Solomon Islands"
"3978","ASM","American Samoa","Administrative Unit Not Available","Oceania","American Samoa"
"1442","MLI","Mali","Mopti","Africa","Mopti, Mali"
"4056","WSM","Samoa","Aiga-i-le-Tai","Oceania","Aiga-i-le-Tai, Samoa"
"3274","YEM","Yemen","Al Maharah","Asia","Al Maharah, Yemen"
"2407","AFG","Afghanistan","Ghor","Asia","Ghor, Afghanistan"
"1897","CHL","Chile","Región De Antofagasta","America","Región De Antofagasta, Chile"
"3791","ROU","Romania","Dolj","Europe","Dolj, Romania"
"2373","VEN","Venezuela (Bolivarian Republic Of)","Amazonas","America","Amazonas, Venezuela (Bolivarian Republic Of)"
"2522","KHM","Cambodia","Pursat","Asia","Pursat, Cambodia"
"2133","MEX","Mexico","México","America","México, Mexico"
"1351","xIT","Ilemi Triangle","Administrative Unit Not Available","Africa","Ilemi Triangle"
"2680","IRN","Iran (Islamic Republic Of)","Zanjan","Asia","Zanjan, Iran (Islamic Republic Of)"
"2932","QAT","Qatar","Al Rayyan Municipality","Asia","Al Rayyan Municipality, Qatar"
"3009","THA","Thailand","Bangkok","Asia","Bangkok, Thailand"
"2177","PAN","Panama","Los Santos","America","Los Santos, Panama"
"2247","KNA","Saint Kitts And Nevis","Trinity Palmetto Point","America","Trinity Palmetto Point, Saint Kitts And Nevis"
"1718","ZMB","Zambia","Northern","Africa","Northern, Zambia"
"2803","LAO","Lao People's Democratic Republic","Champasak","Asia","Champasak, Lao People's Democratic Republic"
"1625","SSD","South Sudan","Western Bahr El Ghazal","Africa","Western Bahr El Ghazal, South Sudan"
"3809","ROU","Romania","Suceava","Europe","Suceava, Romania"
"1164","TCD","Chad","Ennedi Ouest","Africa","Ennedi Ouest, Chad"
"2112","JAM","Jamaica","Westmoreland","America","Westmoreland, Jamaica"
"1746","ATG","Antigua And Barbuda","Saint Peter","America","Saint Peter, Antigua And Barbuda"
"1751","ARG","Argentina","Chubut","America","Chubut, Argentina"
"3885","ESP","Spain","Castilla-La Mancha","Europe","Castilla-La Mancha, Spain"
"2958","SAU","Saudi Arabia","Aseer","Asia","Aseer, Saudi Arabia"
"2362","URY","Uruguay","Maldonado","America","Maldonado, Uruguay"
"1371","KEN","Kenya","Kwale","Africa","Kwale, Kenya"
"3433","FRA","France","Bretagne","Europe","Bretagne, France"
"1370","KEN","Kenya","Kitui","Africa","Kitui, Kenya"
"1695","TZA","United Republic of Tanzania","Mbeya","Africa","Mbeya, United Republic of Tanzania"
"3116","TUR","Türkiye","Batman","Asia","Batman, Türkiye"
"3827","SRB","Serbia","Braničevski","Europe","Braničevski, Serbia"
"3708","POL","Poland","Zachodniopomorskie","Europe","Zachodniopomorskie, Poland"
"2192","PRY","Paraguay","Cordillera","America","Cordillera, Paraguay"
"3934","CHE","Switzerland","Nidwalden","Europe","Nidwalden, Switzerland"
"3457","DEU","Germany","Bayern","Europe","Bayern, Germany"
"2439","ARM","Armenia","Shirak","Asia","Shirak, Armenia"
"1113","BFA","Burkina Faso","Sud-Ouest","Africa","Sud-Ouest, Burkina Faso"
"2194","PRY","Paraguay","Itapúa","America","Itapúa, Paraguay"
"3602","JEY","Jersey","Saint Saviour","Europe","Saint Saviour, Jersey"
"2316","USA","United States of America","Indiana","America","Indiana, United States of America"
"3184","ARE","United Arab Emirates","Abu Dhabi","Asia","Abu Dhabi, United Arab Emirates"
"2348","USA","United States of America","Virginia","America","Virginia, United States of America"
"2715","JPN","Japan","Gunma","Asia","Gunma, Japan"
"3782","ROU","Romania","Brasov","Europe","Brasov, Romania"
"2883","MNG","Mongolia","Övörkhangai","Asia","Övörkhangai, Mongolia"
"1884","CAN","Canada","Nunavut","America","Nunavut, Canada"
"2717","JPN","Japan","Hokkaido","Asia","Hokkaido, Japan"
"2707","JPN","Japan","Akita","Asia","Akita, Japan"
"2018","SLV","El Salvador","La Paz","America","La Paz, El Salvador"
"1983","DOM","Dominican Republic","El Valle","America","El Valle, Dominican Republic"
"2459","AZE","Azerbaijan","Waterbody","Asia","Waterbody, Azerbaijan"
"2624","IDN","Indonesia","Jawa Tengah","Asia","Jawa Tengah, Indonesia"
"1932","COL","Colombia","Meta","America","Meta, Colombia"
"1773","BHS","Bahamas","Acklins","America","Acklins, Bahamas"
"2236","KNA","Saint Kitts And Nevis","Saint George Basseterre","America","Saint George Basseterre, Saint Kitts And Nevis"
"2306","USA","United States of America","California","America","California, United States of America"
"1934","COL","Colombia","Norte De Santander","America","Norte De Santander, Colombia"
"3025","THA","Thailand","Lampang","Asia","Lampang, Thailand"
"3959","UKR","Ukraine","Luhanska","Europe","Luhanska, Ukraine"
"3001","TWN","Taiwan Province of China","Administrative Unit Not Available","Asia","Taiwan Province of China"
"2206","PER","Peru","Callao","America","Callao, Peru"
"1972","DMA","Dominica","St. John","America","St. John, Dominica"
"3872","SVN","Slovenia","Obalno-kraška","Europe","Obalno-kraška, Slovenia"
"2661","IRN","Iran (Islamic Republic Of)","Kerman","Asia","Kerman, Iran (Islamic Republic Of)"
"2344","USA","United States of America","Tennessee","America","Tennessee, United States of America"
"3660","MNE","Montenegro","Zabljak","Europe","Zabljak, Montenegro"
"2754","JOR","Jordan","Amman","Asia","Amman, Jordan"
"2166","NIC","Nicaragua","Región Autónoma Atlántico Sur","America","Región Autónoma Atlántico Sur, Nicaragua"
"1409","LSO","Lesotho","Thaba-Tseka","Africa","Thaba-Tseka, Lesotho"
"4079","TON","Tonga","Niuas","Oceania","Niuas, Tonga"
"2571","PRK","Democratic People's Republic of Korea","Ryanggang","Asia","Ryanggang, Democratic People's Republic of Korea"
"2965","SAU","Saudi Arabia","Tabuk","Asia","Tabuk, Saudi Arabia"
"3155","TUR","Türkiye","Konya","Asia","Konya, Türkiye"
"2482","BTN","Bhutan","Dagana","Asia","Dagana, Bhutan"
"3974","GBR","United Kingdom of Great Britain and Northern Ireland","Northern Ireland","Europe","Northern Ireland, United Kingdom of Great Britain and Northern Ireland"
"3779","ROU","Romania","Bistrita-Nasaud","Europe","Bistrita-Nasaud, Romania"
"1946","CRI","Costa Rica","Alajuela","America","Alajuela, Costa Rica"
"1296","ETH","Ethiopia","Oromia","Africa","Oromia, Ethiopia"
"3106","TUR","Türkiye","Agri","Asia","Agri, Türkiye"
"1435","MWI","Malawi","Northern Region","Africa","Northern Region, Malawi"
"2539","CHN","China","Hainan Province","Asia","Hainan Province, China"
"2099","JAM","Jamaica","Clarendon","America","Clarendon, Jamaica"
"2912","xPI","Paracel Islands","Administrative Unit Not Available","Asia","Paracel Islands"
"3838","SRB","Serbia","Podunavski","Europe","Podunavski, Serbia"
"3606","LVA","Latvia","Rīga","Europe","Rīga, Latvia"
"3813","ROU","Romania","Valcea","Europe","Valcea, Romania"
"2895","OMN","Oman","Al Batinah North","Asia","Al Batinah North, Oman"
"1345","GNB","Guinea-Bissau","Oio","Africa","Oio, Guinea-Bissau"
"3585","ITA","Italy","Sardegna","Europe","Sardegna, Italy"
"3526","IRL","Ireland","Donegal","Europe","Donegal, Ireland"
"3625","LTU","Lithuania","Tauragės apskr.","Europe","Tauragės apskr., Lithuania"
"3496","HUN","Hungary","Bekes","Europe","Bekes, Hungary"
"1799","BHS","Bahamas","San Salvador","America","San Salvador, Bahamas"
"3544","IRL","Ireland","Waterford","Europe","Waterford, Ireland"
"2614","IND","India","West Bengal","Asia","West Bengal, India"
"2584","IND","India","Dadra & Nagar Haveli & Daman & Diu","Asia","Dadra & Nagar Haveli & Daman & Diu, India"
"2985","LKA","Sri Lanka","Uva","Asia","Uva, Sri Lanka"
"2585","IND","India","Delhi","Asia","Delhi, India"
"2492","BTN","Bhutan","Sarpang","Asia","Sarpang, Bhutan"
"3185","ARE","United Arab Emirates","Ajman","Asia","Ajman, United Arab Emirates"
"1711","ZMB","Zambia","Central","Africa","Central, Zambia"
"3482","GGY","Guernsey","Forest","Europe","Forest, Guernsey"
"3265","VNM","Viet Nam","Vinh Long","Asia","Vinh Long, Viet Nam"
"2936","QAT","Qatar","Doha Municipality","Asia","Doha Municipality, Qatar"
"2521","KHM","Cambodia","Prey Veng","Asia","Prey Veng, Cambodia"
"2155","NIC","Nicaragua","Chontales","America","Chontales, Nicaragua"
"2183","PRY","Paraguay","Alto Paraná","America","Alto Paraná, Paraguay"
"1368","KEN","Kenya","Kisii","Africa","Kisii, Kenya"
