gaul2_code,map_code,gaul0_name,gaul1_name,gaul2_name,continent,disp_en
131474,THA,Thailand,Si Sa Ket,Benchalak,Asia,"Benchalak, Si Sa Ket, Thailand"
131475,THA,Thailand,Si Sa Ket,Bueng Bun,Asia,"Bueng Bun, Si Sa Ket, Thailand"
131485,THA,Thailand,Si Sa Ket,Phayu,Asia,"Phayu, Si Sa Ket, Thailand"
131476,THA,Thailand,Si Sa Ket,Huai Thap Than,Asia,"Huai Thap Than, Si Sa Ket, Thailand"
131477,THA,Thailand,Si Sa Ket,Kantharalak,Asia,"Kantharalak, Si Sa Ket, Thailand"
131479,THA,Thailand,Si Sa Ket,Khukhan,Asia,"Khukhan, Si Sa Ket, Thailand"
131480,THA,Thailand,Si Sa Ket,Khun Han,Asia,"Khun Han, Si Sa Ket, Thailand"
131481,THA,Thailand,Si Sa Ket,Mueang Chan,Asia,"Mueang Chan, Si Sa Ket, Thailand"
131482,THA,Thailand,Si Sa Ket,Mueang Si Sa Ket,Asia,"Mueang Si Sa Ket, Si Sa Ket, Thailand"
131483,THA,Thailand,Si Sa Ket,Nam Kliang,Asia,"Nam Kliang, Si Sa Ket, Thailand"
131484,THA,Thailand,Si Sa Ket,Non Khun,Asia,"Non Khun, Si Sa Ket, Thailand"
131487,THA,Thailand,Si Sa Ket,Phrai Bueng,Asia,"Phrai Bueng, Si Sa Ket, Thailand"
131489,THA,Thailand,Si Sa Ket,Prang Ku,Asia,"Prang Ku, Si Sa Ket, Thailand"
131488,THA,Thailand,Si Sa Ket,Phu Sing,Asia,"Phu Sing, Si Sa Ket, Thailand"
131491,THA,Thailand,Si Sa Ket,Si Rattana,Asia,"Si Rattana, Si Sa Ket, Thailand"
131490,THA,Thailand,Si Sa Ket,Rasi Salai,Asia,"Rasi Salai, Si Sa Ket, Thailand"
132373,TUR,Türkiye,Konya,Aksehir,Asia,"Aksehir, Konya, Türkiye"
131493,THA,Thailand,Si Sa Ket,Uthumphon Phisai,Asia,"Uthumphon Phisai, Si Sa Ket, Thailand"
131495,THA,Thailand,Si Sa Ket,Yang Chum Noi,Asia,"Yang Chum Noi, Si Sa Ket, Thailand"
131505,THA,Thailand,Songkhla,Khlong Hoi Khong,Asia,"Khlong Hoi Khong, Songkhla, Thailand"
131496,THA,Thailand,Sing Buri,Bang Rachan,Asia,"Bang Rachan, Sing Buri, Thailand"
131497,THA,Thailand,Sing Buri,In Buri,Asia,"In Buri, Sing Buri, Thailand"
131498,THA,Thailand,Sing Buri,Khai Bang Rachan,Asia,"Khai Bang Rachan, Sing Buri, Thailand"
131499,THA,Thailand,Sing Buri,Mueang Sing Buri,Asia,"Mueang Sing Buri, Sing Buri, Thailand"
131500,THA,Thailand,Sing Buri,Phrom Buri,Asia,"Phrom Buri, Sing Buri, Thailand"
131501,THA,Thailand,Sing Buri,Tha Chang,Asia,"Tha Chang, Sing Buri, Thailand"
131504,THA,Thailand,Songkhla,Hat Yai,Asia,"Hat Yai, Songkhla, Thailand"
131509,THA,Thailand,Songkhla,Na Mom,Asia,"Na Mom, Songkhla, Thailand"
131512,THA,Thailand,Songkhla,Rattaphum,Asia,"Rattaphum, Songkhla, Thailand"
131510,THA,Thailand,Songkhla,Na Thawi,Asia,"Na Thawi, Songkhla, Thailand"
131511,THA,Thailand,Songkhla,Ranot,Asia,"Ranot, Songkhla, Thailand"
131513,THA,Thailand,Songkhla,Saba Yoi,Asia,"Saba Yoi, Songkhla, Thailand"
131514,THA,Thailand,Songkhla,Sadao,Asia,"Sadao, Songkhla, Thailand"
131515,THA,Thailand,Songkhla,Sathing Phra,Asia,"Sathing Phra, Songkhla, Thailand"
131516,THA,Thailand,Songkhla,Singhanakhon,Asia,"Singhanakhon, Songkhla, Thailand"
131517,THA,Thailand,Songkhla,Thepha,Asia,"Thepha, Songkhla, Thailand"
131518,THA,Thailand,Sukhothai,Ban Dan Lan Hoi,Asia,"Ban Dan Lan Hoi, Sukhothai, Thailand"
131519,THA,Thailand,Sukhothai,Khiri Mat,Asia,"Khiri Mat, Sukhothai, Thailand"
132383,TUR,Türkiye,Konya,Emirgazi,Asia,"Emirgazi, Konya, Türkiye"
131520,THA,Thailand,Sukhothai,Kong Krailat,Asia,"Kong Krailat, Sukhothai, Thailand"
131530,THA,Thailand,Suphan Buri,Don Chedi,Asia,"Don Chedi, Suphan Buri, Thailand"
131521,THA,Thailand,Sukhothai,Mueang Sukhothai,Asia,"Mueang Sukhothai, Sukhothai, Thailand"
106132,TUN,Tunisia,Nabeul,Beni Khalled,Africa,"Beni Khalled, Nabeul, Tunisia"
106133,TUN,Tunisia,Nabeul,Beni Khiar,Africa,"Beni Khiar, Nabeul, Tunisia"
131522,THA,Thailand,Sukhothai,Sawankhalok,Asia,"Sawankhalok, Sukhothai, Thailand"
131523,THA,Thailand,Sukhothai,Si Nakhon,Asia,"Si Nakhon, Sukhothai, Thailand"
131524,THA,Thailand,Sukhothai,Si Samrong,Asia,"Si Samrong, Sukhothai, Thailand"
131525,THA,Thailand,Sukhothai,Si Satchanalai,Asia,"Si Satchanalai, Sukhothai, Thailand"
132388,TUR,Türkiye,Konya,Huyuk,Asia,"Huyuk, Konya, Türkiye"
131526,THA,Thailand,Sukhothai,Thung Saliam,Asia,"Thung Saliam, Sukhothai, Thailand"
106134,TUN,Tunisia,Nabeul,Bou Argoub,Africa,"Bou Argoub, Nabeul, Tunisia"
131527,THA,Thailand,Suphan Buri,Bang Pla Ma,Asia,"Bang Pla Ma, Suphan Buri, Thailand"
131532,THA,Thailand,Suphan Buri,Nong Ya Sai,Asia,"Nong Ya Sai, Suphan Buri, Thailand"
131528,THA,Thailand,Suphan Buri,Dan Chang,Asia,"Dan Chang, Suphan Buri, Thailand"
131529,THA,Thailand,Suphan Buri,Doem Bang Nang Buat,Asia,"Doem Bang Nang Buat, Suphan Buri, Thailand"
131531,THA,Thailand,Suphan Buri,Mueang Suphan Buri,Asia,"Mueang Suphan Buri, Suphan Buri, Thailand"
131533,THA,Thailand,Suphan Buri,Sam Chuk,Asia,"Sam Chuk, Suphan Buri, Thailand"
131537,THA,Thailand,Surat Thani,Ban Na Doem,Asia,"Ban Na Doem, Surat Thani, Thailand"
131534,THA,Thailand,Suphan Buri,Si Prachan,Asia,"Si Prachan, Suphan Buri, Thailand"
131552,THA,Thailand,Surat Thani,Tha Chana,Asia,"Tha Chana, Surat Thani, Thailand"
131553,THA,Thailand,Surat Thani,Tha Chang,Asia,"Tha Chang, Surat Thani, Thailand"
131535,THA,Thailand,Suphan Buri,Song Phi Nong,Asia,"Song Phi Nong, Suphan Buri, Thailand"
131536,THA,Thailand,Suphan Buri,U Thong,Asia,"U Thong, Suphan Buri, Thailand"
131538,THA,Thailand,Surat Thani,Ban Na San,Asia,"Ban Na San, Surat Thani, Thailand"
131539,THA,Thailand,Surat Thani,Ban Ta Khun,Asia,"Ban Ta Khun, Surat Thani, Thailand"
131540,THA,Thailand,Surat Thani,Chai Buri,Asia,"Chai Buri, Surat Thani, Thailand"
131541,THA,Thailand,Surat Thani,Chaiya,Asia,"Chaiya, Surat Thani, Thailand"
131542,THA,Thailand,Surat Thani,Don Sak,Asia,"Don Sak, Surat Thani, Thailand"
